registro_id,nombre_jinete,casa,titulo,fecha_nacimiento_jinete,nombre_dragon,fecha_nacimiento_dragon,color_dragon,fecha_desde,fecha_hasta,kilometros_recorridos,es_jinete_actual,cantidad_batallas,observaciones
795,Rhaena Targaryen ,Targaryen, Lady,0116-09-03, Ironclaw ,0089-01-01, Gris metálico,0134-09-03,0158-09-03,88405.85,f,11,
796,Daemon Targaryen,targaryen,príncipe,0081-06-05, Ironclaw ,0089-01-01, Gris metálico,0110-06-05,0110-06-05,81210.66,f,0, Participó en defensa del reino 
797,Baela Targaryen ,Targaryen,lady,0116-09-03, Ironclaw,0089-01-01,Gris metálico ,0134-09-03,0151-09-03,79476.23,f,18,PARTICIPÓ EN UNA BATALLA IMPORTANTE
798, Viserys Targaryen , Targaryen , Rey,0077-01-15, Ironclaw ,0089-01-01,Gris metálico ,0104-01-15,0104-01-15,27838.25,f,7,Participó en una batalla importante 
799, Visenya Targaryen, Targaryen ,princesa,0091-07-20,IRONCLAW,0089-01-01, Gris metálico,0121-07-20,0138-07-20,57034.66,f,12, Herido durante una expedición
800, Aelora Targaryen,Targaryen, Lady,0102-04-03,Ironclaw ,0089-01-01,Gris metálico ,0136-04-03,0140-04-03,67806.13,f,11,Mantuvo vínculos con otras casas 
801, Visenya Targaryen , Targaryen ,princesa,0091-07-20, Ironclaw ,0089-01-01,Gris metálico ,0110-07-20,0125-07-20,53300.03,f,5,Herido durante una expedición 
802,Rhaegel Targaryen ,targaryen,príncipe,0092-11-05,Ironclaw ,0089-01-01,Gris metálico ,0122-11-05,0132-11-05,38915.03,f,3,PARTICIPÓ EN DEFENSA DEL REINO
803, Jacaerys Targaryen,Targaryen,PRÍNCIPE,0114-01-01, Ironclaw ,0089-01-01,Gris metálico ,0144-01-01,0153-01-01,81320.74,f,10,Participó en una batalla importante 
805, Aelora Targaryen,Targaryen, Lady,0102-04-03,Ironclaw ,0089-01-01,Gris metálico ,0132-04-03,0149-04-03,12227.39,f,10, Entrenamiento militar
806,Jaehaerys Targaryen ,targaryen,Príncipe ,0110-01-01,Ironclaw ,0089-01-01, Gris metálico,0147-01-01,0155-01-01,16358.64,f,7,
807,Rhaena Targaryen ,Targaryen,lady,0116-09-03, Ironclaw,0089-01-01, Gris metálico,0152-09-03,0150-09-03,44349.84,f,2, Mantuvo vínculos con otras casas
808,Aenar Targaryen ,Targaryen,lord,0088-02-18,IRONCLAW,0089-01-01,Gris metálico ,0116-02-18,0122-02-18,24992.37,f,3,
809, Rhaena Targaryen,TARGARYEN, Lady,0116-09-03,Ironclaw ,0089-01-01,Gris metálico ,0154-09-03,0153-09-03,1945.95,f,10, Registro histórico 
810, Aenar Targaryen ,targaryen, Lord,0088-02-18,Ironclaw ,0089-01-01,GRIS METÁLICO,0117-02-18,0133-02-18,44469.30,f,0,Herido durante una expedición 
811,Maeron Targaryen ,Targaryen, Príncipe,0105-10-09,Ironclaw ,0089-01-01, Gris metálico,0131-10-09,0148-10-09,74600.41,f,1, Viaje diplomático 
812,Alyssa Targaryen ,Targaryen,LADY,0095-06-17,Ironclaw ,0089-01-01,Gris metálico ,0135-06-17,0134-06-17,59793.11,f,15, Mantuvo vínculos con otras casas 
813, Maelor Targaryen ,targaryen, Príncipe,0112-01-01,Ironclaw ,0089-01-01,Gris metálico ,0141-01-01,0141-01-01,23889.82,f,11, Viaje diplomático
814, Vaelor Targaryen ,targaryen,Príncipe,0103-09-12,Ironclaw ,0089-01-01, Gris metálico,0126-09-12,0127-09-12,9130.26,f,0,Herido durante una expedición 
815,Rhaegel Targaryen,TARGARYEN,príncipe,0092-11-05, Ironclaw ,0089-01-01, Gris metálico,0114-11-05,0121-11-05,28764.28,f,12, Registro pendiente de revisión 
816,Maelor Targaryen ,Targaryen, Príncipe,0112-01-01,Ironclaw ,0089-01-01,Gris metálico ,0139-01-01,0159-01-01,32543.50,f,3,REGISTRO PENDIENTE DE REVISIÓN
817,Aemond Targaryen,targaryen,Príncipe ,0110-02-12,Ironclaw ,0089-01-01,Gris metálico ,0143-02-12,0156-02-12,57223.77,f,7, Entrenamiento militar
818,Aenar Targaryen, Targaryen ,LORD,0088-02-18, Ironclaw,0089-01-01,Gris metálico ,0122-02-18,0118-02-18,80637.73,f,5, Participó en defensa del reino
819,Vaelor Targaryen ,TARGARYEN,príncipe,0103-09-12,IRONCLAW,0089-01-01,Gris metálico,0135-09-12,0148-09-12,41976.71,f,3,PARTICIPÓ EN UNA BATALLA IMPORTANTE
820,Rhaena Targaryen ,Targaryen,Lady ,0116-09-03,Ironclaw,0089-01-01,GRIS METÁLICO,0139-09-03,0139-09-03,67827.32,f,9,Mantuvo vínculos con otras casas 
821, Aenar Targaryen, Targaryen ,Lord ,0088-02-18, Ironclaw,0089-01-01, Gris metálico,0117-02-18,0131-02-18,74151.17,f,7,ENTRENAMIENTO MILITAR
822,Lucerys Targaryen ,Targaryen,príncipe,0115-01-01,Ironclaw ,0089-01-01, Gris metálico,0156-01-01,0149-01-01,1300.47,f,9,JINETE EXPERIMENTADO
823,Maeron Targaryen , Targaryen ,PRÍNCIPE,0105-10-09, Ironclaw ,0089-01-01,Gris metálico ,0130-10-09,0144-10-09,26348.38,f,4, Participó en defensa del reino 
824, Lucerys Targaryen, Targaryen ,príncipe,0115-01-01, Ironclaw,0089-01-01,Gris metálico ,0146-01-01,0158-01-01,69955.52,f,12,Jinete experimentado 
825,Alyssa Targaryen ,Targaryen,lady,0095-06-17, Ironclaw ,0089-01-01, Gris metálico,0121-06-17,0120-06-17,3770.34,f,19, Participó en una batalla importante 
826,Aemond Targaryen,targaryen,príncipe,0110-02-12, Ironclaw,0089-01-01,Gris metálico ,0130-02-12,0137-02-12,9076.04,f,12,
827, Jacaerys Targaryen,Targaryen,Príncipe ,0114-01-01, Ironclaw ,0089-01-01,GRIS METÁLICO,0150-01-01,0147-01-01,26660.63,f,4,
828, Viserys Targaryen,Targaryen,REY,0077-01-15,IRONCLAW,0089-01-01,GRIS METÁLICO,0104-01-15,0102-01-15,31211.65,f,6, Participó en defensa del reino
829,Maeron Targaryen ,targaryen,príncipe,0105-10-09,Ironclaw ,0089-01-01,Gris metálico,0133-10-09,0132-10-09,56304.04,f,2, Registro pendiente de revisión
830,Aelora Targaryen ,Targaryen,LADY,0102-04-03, Ironclaw ,0089-01-01,Gris metálico,0144-04-03,0135-04-03,7758.42,f,9,Registro pendiente de revisión 
831, Rhaena Targaryen,Targaryen, Lady,0116-09-03, Ironclaw,0089-01-01,GRIS METÁLICO,0151-09-03,0152-09-03,27766.57,f,6, Viaje diplomático 
832, Vaelor Targaryen , Targaryen ,príncipe,0103-09-12, Ironclaw,0089-01-01,GRIS METÁLICO,0121-09-12,0130-09-12,75668.91,f,16,Jinete experimentado
833,Jacaerys Targaryen ,targaryen,Príncipe,0114-01-01,Ironclaw ,0089-01-01,Gris metálico ,0146-01-01,0160-01-01,14813.05,f,1,Entrenamiento militar
834,Aemond Targaryen,Targaryen, Príncipe,0110-02-12,IRONCLAW,0089-01-01,Gris metálico,0131-02-12,0155-02-12,3524.07,f,11,Registro histórico 
835,Visenya Targaryen, Targaryen , Princesa,0091-07-20,IRONCLAW,0089-01-01,Gris metálico ,0111-07-20,0116-07-20,40051.96,f,5,Mantuvo vínculos con otras casas 
836, Maeron Targaryen, Targaryen ,PRÍNCIPE,0105-10-09, Ironclaw,0089-01-01,GRIS METÁLICO,0132-10-09,0148-10-09,17614.00,f,6, Registro pendiente de revisión 
837, Lucerys Targaryen,targaryen, Príncipe,0115-01-01, Ironclaw ,0089-01-01,Gris metálico ,0155-01-01,0152-01-01,70023.97,f,6,VIAJE DIPLOMÁTICO
838,Daemon Targaryen ,targaryen,Príncipe ,0081-06-05,IRONCLAW,0089-01-01,Gris metálico ,0114-06-05,0128-06-05,13488.46,f,11, Jinete experimentado
839,Maelor Targaryen ,targaryen,PRÍNCIPE,0112-01-01,Ironclaw,0089-01-01,Gris metálico ,0136-01-01,0158-01-01,6630.49,f,13,Participó en defensa del reino 
840,Vaelor Targaryen ,Targaryen,príncipe,0103-09-12, Ironclaw,0089-01-01,Gris metálico ,0128-09-12,0138-09-12,44870.92,f,1, Participó en defensa del reino
841, Jacaerys Targaryen , Targaryen ,PRÍNCIPE,0114-01-01,Ironclaw,0089-01-01, Gris metálico,0151-01-01,0146-01-01,23477.85,f,3,Herido durante una expedición
842,Rhaenyra Targaryen , Targaryen ,Princesa,0097-03-22, Ironclaw,0089-01-01,Gris metálico ,0129-03-22,0142-03-22,80708.63,f,5,Participó en una batalla importante 
843, Jaehaerys Targaryen ,Targaryen,príncipe,0110-01-01,Ironclaw,0089-01-01,Gris metálico ,0134-01-01,0147-01-01,40561.63,f,7, Jinete experimentado 
844,Jacaerys Targaryen , Targaryen ,PRÍNCIPE,0114-01-01, Ironclaw ,0089-01-01, Gris metálico,0134-01-01,0137-01-01,5546.75,f,8, Registro pendiente de revisión 
845, Aemond Targaryen,Targaryen,PRÍNCIPE,0110-02-12,Ironclaw ,0089-01-01,Gris metálico ,0146-02-12,0133-02-12,48672.68,f,13,Viaje diplomático 
846, Alyssa Targaryen,Targaryen,lady,0095-06-17,IRONCLAW,0089-01-01, Gris metálico,0117-06-17,0132-06-17,31367.71,f,4,Registro histórico 
847,Rhaena Targaryen , Targaryen ,LADY,0116-09-03,Ironclaw ,0089-01-01, Gris metálico,0134-09-03,0141-09-03,40053.48,f,2,Participó en defensa del reino 
848, Aenar Targaryen ,targaryen,lord,0088-02-18, Ironclaw,0089-01-01, Gris metálico,0128-02-18,0125-02-18,69897.97,f,2, Mantuvo vínculos con otras casas 
849, Aenar Targaryen ,Targaryen, Lord,0088-02-18, Ironclaw,0089-01-01, Gris metálico,0107-02-18,0112-02-18,60963.82,f,0, Participó en una batalla importante
850,Aemond Targaryen ,Targaryen,PRÍNCIPE,0110-02-12, Ironclaw ,0089-01-01,GRIS METÁLICO,0135-02-12,0133-02-12,47206.29,f,17,
851, Rhaena Targaryen, Targaryen ,lady,0116-09-03, Ironclaw,0089-01-01,Gris metálico ,0147-09-03,0147-09-03,10672.66,f,2,Registro histórico 
852,Vaelor Targaryen , Targaryen ,PRÍNCIPE,0103-09-12,IRONCLAW,0089-01-01, Gris metálico,0130-09-12,0140-09-12,73195.80,f,5, Herido durante una expedición
853, Jaehaerys Targaryen,TARGARYEN,príncipe,0110-01-01,Ironclaw,0089-01-01,GRIS METÁLICO,0134-01-01,0152-01-01,78859.86,f,9,
854, Aenar Targaryen , Targaryen , Lord,0088-02-18,Ironclaw ,0089-01-01, Gris metálico,0129-02-18,0120-02-18,87600.79,f,12, Participó en defensa del reino 
855,Vaelor Targaryen ,targaryen, Príncipe,0103-09-12, Ironclaw,0089-01-01,GRIS METÁLICO,0125-09-12,0130-09-12,14164.01,f,17,
856,Helaena Targaryen ,targaryen,princesa,0109-05-14,Ironclaw ,0089-01-01,GRIS METÁLICO,0150-05-14,0138-05-14,75203.92,f,3, Entrenamiento militar
857, Baela Targaryen,Targaryen, Lady,0116-09-03, Ironclaw ,0089-01-01,Gris metálico ,0145-09-03,0152-09-03,60064.41,f,16, Viaje diplomático 
858,Rhaena Targaryen ,targaryen,lady,0116-09-03,Ironclaw,0089-01-01,Gris metálico ,0135-09-03,0149-09-03,67358.36,f,16, Registro pendiente de revisión 
859,Rhaegel Targaryen ,Targaryen, Príncipe,0092-11-05, Ironclaw ,0089-01-01,Gris metálico ,0116-11-05,0139-11-05,68107.68,f,6, Herido durante una expedición 
860, Alyssa Targaryen,TARGARYEN,Lady ,0095-06-17, Ironclaw ,0089-01-01,Gris metálico,0135-06-17,0131-06-17,21139.30,f,10,Participó en defensa del reino 
861,Daemon Targaryen ,targaryen,Príncipe ,0081-06-05, Ironclaw ,0089-01-01,Gris metálico ,0120-06-05,0106-06-05,57677.81,f,15,PARTICIPÓ EN UNA BATALLA IMPORTANTE
862,Vaelor Targaryen ,Targaryen,PRÍNCIPE,0103-09-12,Ironclaw,0089-01-01,Gris metálico ,0135-09-12,0133-09-12,15648.90,f,4,REGISTRO HISTÓRICO
863,Aegon Targaryen , Targaryen ,PRÍNCIPE,0090-04-10, Ironclaw ,0089-01-01,GRIS METÁLICO,0117-04-10,0126-04-10,37334.86,f,7,Mantuvo vínculos con otras casas 
864,Baela Targaryen ,targaryen, Lady,0116-09-03, Ironclaw ,0089-01-01,GRIS METÁLICO,0144-09-03,0147-09-03,5124.11,f,1,VIAJE DIPLOMÁTICO
865, Aemond Targaryen ,Targaryen,príncipe,0110-02-12,Ironclaw ,0089-01-01,Gris metálico ,0134-02-12,0151-02-12,76277.30,f,2,Registro pendiente de revisión 
866,Rhaegel Targaryen ,TARGARYEN,príncipe,0092-11-05, Ironclaw ,0089-01-01,Gris metálico ,0132-11-05,0124-11-05,35981.60,f,1,Participó en una batalla importante 
867, Baela Targaryen,Targaryen,lady,0116-09-03,IRONCLAW,0089-01-01, Gris metálico,0152-09-03,0141-09-03,90230.90,f,11, Entrenamiento militar 
868,Vaelor Targaryen,Targaryen,PRÍNCIPE,0103-09-12,IRONCLAW,0089-01-01, Gris metálico,0140-09-12,0126-09-12,32270.92,f,5, Herido durante una expedición
869, Aemond Targaryen ,TARGARYEN, Príncipe,0110-02-12,IRONCLAW,0089-01-01,GRIS METÁLICO,0132-02-12,0141-02-12,11892.68,f,3,Mantuvo vínculos con otras casas 
870, Daemon Targaryen ,TARGARYEN,Príncipe ,0081-06-05,Ironclaw ,0089-01-01,Gris metálico ,0113-06-05,0128-06-05,64921.66,f,2,
871,Aenar Targaryen , Targaryen ,lord,0088-02-18,IRONCLAW,0089-01-01,GRIS METÁLICO,0115-02-18,0130-02-18,6089.92,f,15, Registro histórico 
872,Daeron Targaryen,Targaryen, Príncipe,0110-08-21, Ironclaw ,0089-01-01, Gris metálico,0134-08-21,0157-08-21,78708.05,f,8,Entrenamiento militar 
873,Lucerys Targaryen ,targaryen, Príncipe,0115-01-01,IRONCLAW,0089-01-01,Gris metálico ,0139-01-01,0148-01-01,44458.23,f,15, Mantuvo vínculos con otras casas 
874, Rhaena Targaryen,targaryen,lady,0116-09-03, Ironclaw,0089-01-01,Gris metálico ,0151-09-03,0160-09-03,69334.47,f,3, Registro pendiente de revisión 
875, Alyssa Targaryen ,targaryen,Lady,0095-06-17,Ironclaw ,0089-01-01, Gris metálico,0123-06-17,0125-06-17,63478.10,f,17, Herido durante una expedición
876, Aelora Targaryen ,targaryen,LADY,0102-04-03,Ironclaw,0089-01-01,Gris metálico,0133-04-03,0145-04-03,13848.70,f,10, Registro pendiente de revisión
877,Lucerys Targaryen,TARGARYEN,príncipe,0115-01-01, Ironclaw ,0089-01-01, Gris metálico,0155-01-01,0139-01-01,44262.31,f,13, Participó en defensa del reino
878, Rhaena Targaryen ,targaryen, Lady,0116-09-03,Ironclaw,0089-01-01, Gris metálico,0141-09-03,0144-09-03,52587.15,f,6,
879, Rhaena Targaryen, Targaryen ,lady,0116-09-03, Ironclaw ,0089-01-01,Gris metálico ,0155-09-03,0157-09-03,58355.01,f,17,Herido durante una expedición 
880,Visenya Targaryen ,Targaryen,Princesa,0091-07-20,Ironclaw ,0089-01-01,GRIS METÁLICO,0123-07-20,0127-07-20,16508.28,f,1,
881,Jacaerys Targaryen , Targaryen ,PRÍNCIPE,0114-01-01,IRONCLAW,0089-01-01,Gris metálico,0135-01-01,0158-01-01,79025.77,f,17,
882, Daemon Targaryen ,Targaryen,PRÍNCIPE,0081-06-05, Ironclaw ,0089-01-01,GRIS METÁLICO,0121-06-05,0109-06-05,40466.74,f,19,Participó en una batalla importante 
883,Alyssa Targaryen ,targaryen,Lady ,0095-06-17,IRONCLAW,0089-01-01,GRIS METÁLICO,0124-06-17,0123-06-17,64856.91,f,18, Jinete experimentado
884,Helaena Targaryen , Targaryen ,princesa,0109-05-14,IRONCLAW,0089-01-01,Gris metálico ,0148-05-14,0133-05-14,77344.30,f,15, Viaje diplomático
885, Baela Targaryen, Targaryen , Lady,0116-09-03, Ironclaw ,0089-01-01,Gris metálico,0138-09-03,0156-09-03,45920.18,f,10, Jinete experimentado 
886,Aegon Targaryen , Targaryen , Príncipe,0090-04-10,Ironclaw ,0089-01-01, Gris metálico,0120-04-10,0117-04-10,56027.26,f,5,REGISTRO PENDIENTE DE REVISIÓN
887,Maeron Targaryen ,Targaryen,PRÍNCIPE,0105-10-09,Ironclaw,0089-01-01,Gris metálico,0141-10-09,0152-10-09,28300.30,f,7, Registro pendiente de revisión
888, Helaena Targaryen ,targaryen, Princesa,0109-05-14,IRONCLAW,0089-01-01,Gris metálico ,0139-05-14,0153-05-14,78135.01,f,7,Viaje diplomático 
889, Alyssa Targaryen , Targaryen ,LADY,0095-06-17, Ironclaw ,0089-01-01,GRIS METÁLICO,0136-06-17,0124-06-17,73767.15,f,2,Jinete experimentado 
890, Aenar Targaryen,targaryen, Lord,0088-02-18, Ironclaw,0089-01-01,Gris metálico ,0129-02-18,0117-02-18,49536.79,f,14, Viaje diplomático 
891, Rhaena Targaryen, Targaryen ,lady,0116-09-03, Ironclaw ,0089-01-01,GRIS METÁLICO,0140-09-03,0146-09-03,22726.92,f,8, Herido durante una expedición
892, Alyssa Targaryen,targaryen, Lady,0095-06-17, Ironclaw ,0089-01-01,Gris metálico ,0137-06-17,0119-06-17,35803.55,f,19,
893, Alyssa Targaryen,Targaryen,LADY,0095-06-17,Ironclaw ,0089-01-01,Gris metálico ,0132-06-17,0141-06-17,75515.53,f,17, Registro histórico 
894,Aelora Targaryen ,targaryen,LADY,0102-04-03,Ironclaw ,0089-01-01,Gris metálico ,0123-04-03,0140-04-03,66304.38,f,1,
895, Maelor Targaryen,targaryen,PRÍNCIPE,0112-01-01,Ironclaw ,0089-01-01,Gris metálico ,0144-01-01,0135-01-01,38861.96,f,17,
896, Aelora Targaryen,Targaryen, Lady,0102-04-03, Ironclaw ,0089-01-01,Gris metálico ,0123-04-03,0147-04-03,33185.99,f,6,HERIDO DURANTE UNA EXPEDICIÓN
897, Visenya Targaryen ,Targaryen, Princesa,0091-07-20, Ironclaw,0089-01-01,GRIS METÁLICO,0112-07-20,0128-07-20,67106.20,f,1, Viaje diplomático 
898, Visenya Targaryen , Targaryen , Princesa,0091-07-20,Ironclaw ,0089-01-01,Gris metálico,0126-07-20,0126-07-20,72739.89,f,19,ENTRENAMIENTO MILITAR
899,Alyssa Targaryen ,Targaryen, Lady,0095-06-17, Ironclaw,0089-01-01,Gris metálico ,0113-06-17,0130-06-17,16464.63,f,1, Participó en una batalla importante 
900, Daeron Targaryen,Targaryen,príncipe,0110-08-21,Ironclaw ,0089-01-01,Gris metálico ,0147-08-21,0137-08-21,61604.52,f,10,Registro pendiente de revisión 
901, Rhaenyra Targaryen ,Targaryen,princesa,0097-03-22,Ironclaw,0089-01-01,GRIS METÁLICO,0115-03-22,0139-03-22,22062.06,f,11,REGISTRO PENDIENTE DE REVISIÓN
902,Helaena Targaryen ,targaryen,Princesa ,0109-05-14, Ironclaw ,0089-01-01,GRIS METÁLICO,0136-05-14,0152-05-14,87150.68,f,16, Registro histórico
903,Daeron Targaryen,Targaryen,Príncipe ,0110-08-21,IRONCLAW,0089-01-01,Gris metálico,0138-08-21,0140-08-21,38660.34,f,8,
904,Aegon Targaryen ,Targaryen,Príncipe ,0090-04-10, Ironclaw ,0089-01-01, Gris metálico,0111-04-10,0125-04-10,22119.26,f,18,REGISTRO HISTÓRICO
905, Rhaegel Targaryen, Targaryen ,príncipe,0092-11-05,Ironclaw,0089-01-01,GRIS METÁLICO,0117-11-05,0127-11-05,87264.48,f,16, Participó en una batalla importante 
906, Visenya Targaryen,Targaryen,PRINCESA,0091-07-20,Ironclaw ,0089-01-01,Gris metálico ,0119-07-20,0118-07-20,44928.10,f,17, Registro histórico 
907,Aelora Targaryen, Targaryen , Lady,0102-04-03, Ironclaw ,0089-01-01,Gris metálico ,0129-04-03,0126-04-03,16165.95,f,1, Participó en una batalla importante 
908, Visenya Targaryen,targaryen,princesa,0091-07-20,IRONCLAW,0089-01-01,Gris metálico ,0124-07-20,0124-07-20,7582.12,f,11, Registro histórico 
909,Daeron Targaryen ,targaryen,príncipe,0110-08-21, Ironclaw ,0089-01-01,Gris metálico,0149-08-21,0141-08-21,21574.90,f,8,ENTRENAMIENTO MILITAR
910,Maelor Targaryen ,Targaryen, Príncipe,0112-01-01,IRONCLAW,0089-01-01,Gris metálico ,0131-01-01,0152-01-01,44124.15,f,17, Jinete experimentado 
911, Lucerys Targaryen, Targaryen , Príncipe,0115-01-01, Ironclaw ,0089-01-01, Gris metálico,0140-01-01,0139-01-01,34045.34,f,16, Entrenamiento militar 
912, Helaena Targaryen,TARGARYEN, Princesa,0109-05-14, Ironclaw,0089-01-01,Gris metálico ,0139-05-14,0147-05-14,58901.75,f,17, Mantuvo vínculos con otras casas 
913, Baela Targaryen ,Targaryen,lady,0116-09-03, Ironclaw,0089-01-01,Gris metálico ,0155-09-03,0149-09-03,56793.14,f,4,PARTICIPÓ EN DEFENSA DEL REINO
914,Rhaena Targaryen ,TARGARYEN, Lady,0116-09-03, Ironclaw,0089-01-01,Gris metálico ,0155-09-03,0140-09-03,43838.61,f,16, Participó en defensa del reino 
915,Lucerys Targaryen , Targaryen ,Príncipe ,0115-01-01,Ironclaw ,0089-01-01,GRIS METÁLICO,0155-01-01,0142-01-01,57427.07,f,10,ENTRENAMIENTO MILITAR
916, Daeron Targaryen,Targaryen,príncipe,0110-08-21,Ironclaw ,0089-01-01,Gris metálico,0148-08-21,0135-08-21,66653.46,f,18, Mantuvo vínculos con otras casas
917, Viserys Targaryen ,TARGARYEN,rey,0077-01-15, Ironclaw,0089-01-01,Gris metálico,0100-01-15,0106-01-15,17102.22,f,15, Jinete experimentado
918, Jacaerys Targaryen , Targaryen , Príncipe,0114-01-01,Ironclaw,0089-01-01,Gris metálico ,0153-01-01,0153-01-01,84290.14,f,17, Viaje diplomático 
919,Lucerys Targaryen ,TARGARYEN,PRÍNCIPE,0115-01-01,Ironclaw,0089-01-01, Gris metálico,0145-01-01,0148-01-01,8703.42,f,10,Herido durante una expedición 
920,Alyssa Targaryen ,Targaryen, Lady,0095-06-17,Ironclaw ,0089-01-01,Gris metálico ,0131-06-17,0129-06-17,68053.60,f,10, Herido durante una expedición 
921,Aelora Targaryen , Targaryen , Lady,0102-04-03,IRONCLAW,0089-01-01,Gris metálico,0131-04-03,0136-04-03,30951.18,f,16, Jinete experimentado 
922,Aenar Targaryen, Targaryen , Lord,0088-02-18, Ironclaw,0089-01-01,GRIS METÁLICO,0114-02-18,0134-02-18,81343.10,f,16, Mantuvo vínculos con otras casas 
923, Aelora Targaryen ,targaryen,lady,0102-04-03, Ironclaw,0089-01-01, Gris metálico,0141-04-03,0138-04-03,54953.52,f,4, Registro pendiente de revisión
924, Lucerys Targaryen,Targaryen,príncipe,0115-01-01, Ironclaw ,0089-01-01,GRIS METÁLICO,0135-01-01,0143-01-01,80012.53,f,10,Registro histórico 
925, Daemon Targaryen ,Targaryen, Príncipe,0081-06-05, Ironclaw,0089-01-01,GRIS METÁLICO,0103-06-05,0114-06-05,58107.42,f,17, Registro pendiente de revisión
926, Daeron Targaryen ,Targaryen,PRÍNCIPE,0110-08-21,IRONCLAW,0089-01-01, Gris metálico,0132-08-21,0136-08-21,21161.83,f,6, Participó en una batalla importante 
927, Daeron Targaryen,TARGARYEN,príncipe,0110-08-21,Ironclaw,0089-01-01,Gris metálico ,0141-08-21,0134-08-21,72174.41,f,19, Participó en defensa del reino
928,Viserys Targaryen,TARGARYEN,rey,0077-01-15,IRONCLAW,0089-01-01, Gris metálico,0106-01-15,0104-01-15,48270.08,f,3,Registro pendiente de revisión 
929, Alyssa Targaryen , Targaryen ,lady,0095-06-17, Ironclaw,0089-01-01,Gris metálico ,0115-06-17,0136-06-17,21883.86,f,10, Viaje diplomático 
930, Rhaegel Targaryen ,Targaryen,príncipe,0092-11-05, Ironclaw,0089-01-01,Gris metálico ,0113-11-05,0133-11-05,89053.43,f,1,Registro histórico 
931,Helaena Targaryen , Targaryen ,Princesa ,0109-05-14,Ironclaw ,0089-01-01,GRIS METÁLICO,0135-05-14,0145-05-14,35331.80,f,15,Registro pendiente de revisión 
932,Lucerys Targaryen ,TARGARYEN,Príncipe,0115-01-01, Ironclaw,0089-01-01,Gris metálico ,0144-01-01,0157-01-01,43786.66,f,16,Registro pendiente de revisión 
933,Aegon Targaryen ,Targaryen,PRÍNCIPE,0090-04-10,IRONCLAW,0089-01-01, Gris metálico,0115-04-10,0116-04-10,56467.95,f,9,Participó en defensa del reino 
934,Helaena Targaryen ,Targaryen,Princesa ,0109-05-14, Ironclaw,0089-01-01, Gris metálico,0149-05-14,0151-05-14,7242.13,f,19,Herido durante una expedición 
935,Alyssa Targaryen ,targaryen,Lady ,0095-06-17,IRONCLAW,0089-01-01, Gris metálico,0127-06-17,0134-06-17,71252.98,f,9,Herido durante una expedición 
936,Alyssa Targaryen , Targaryen ,LADY,0095-06-17, Ironclaw ,0089-01-01, Gris metálico,0117-06-17,0137-06-17,44372.03,f,7,Herido durante una expedición 
937,Rhaena Targaryen , Targaryen ,LADY,0116-09-03, Ironclaw,0089-01-01,Gris metálico ,0149-09-03,0146-09-03,58494.81,f,6,
938,Daemon Targaryen ,targaryen,príncipe,0081-06-05, Ironclaw ,0089-01-01,Gris metálico ,0120-06-05,0115-06-05,87982.29,f,14,Registro histórico 
939,Rhaenyra Targaryen ,Targaryen,PRINCESA,0097-03-22, Ironclaw ,0089-01-01,GRIS METÁLICO,0116-03-22,0144-03-22,57102.72,f,13,PARTICIPÓ EN UNA BATALLA IMPORTANTE
940,Baela Targaryen ,Targaryen, Lady,0116-09-03,Ironclaw ,0089-01-01,GRIS METÁLICO,0158-09-03,0149-09-03,62428.08,f,19,Participó en una batalla importante
